game_path,game_type,time_et,date,away_team,home_team,year
gid_2011_05_15_slnmlb_cinmlb_1.xml,R,01:10 PM,2011-05-15,STL,CIN,2011.0
gid_2011_05_15_balmlb_tbamlb_1.xml,R,01:40 PM,2011-05-15,BAL,TB,2011.0
gid_2011_05_15_bosmlb_nyamlb_1.xml,R,08:05 PM,2011-05-15,BOS,NYY,2011.0
gid_2011_05_15_chamlb_oakmlb_1.xml,R,04:05 PM,2011-05-15,CWS,OAK,2011.0
gid_2011_05_15_pitmlb_milmlb_1.xml,R,02:10 PM,2011-05-15,PIT,MIL,2011.0
gid_2011_05_15_tormlb_minmlb_1.xml,R,02:10 PM,2011-05-15,TOR,MIN,2011.0
gid_2011_05_16_pitmlb_wasmlb_1.xml,R,07:05 PM,2011-05-16,PIT,WSH,2011.0
gid_2011_05_16_clemlb_kcamlb_1.xml,R,08:10 PM,2011-05-16,CLE,KC,2011.0
gid_2011_05_16_flomlb_nynmlb_1.xml,R,07:10 PM,2011-05-16,FLA,NYM,2011.0
gid_2011_05_16_phimlb_slnmlb_1.xml,R,07:05 PM,2011-05-16,PHI,STL,2011.0
gid_2011_05_16_milmlb_lanmlb_1.xml,R,10:10 PM,2011-05-16,MIL,LAD,2011.0
gid_2011_05_16_chnmlb_cinmlb_1.xml,R,07:10 PM,2011-05-16,CHC,CIN,2011.0
gid_2011_05_16_sdnmlb_arimlb_1.xml,R,09:40 PM,2011-05-16,SD,ARI,2011.0
gid_2011_05_16_minmlb_seamlb_1.xml,R,10:10 PM,2011-05-16,MIN,SEA,2011.0
gid_2011_05_16_tormlb_detmlb_1.xml,R,07:05 PM,2011-05-16,TOR,DET,2011.0
gid_2011_05_16_nyamlb_tbamlb_1.xml,R,06:40 PM,2011-05-16,NYY,TB,2011.0
gid_2011_05_16_sfnmlb_colmlb_1.xml,R,08:40 PM,2011-05-16,SF,COL,2011.0
gid_2011_05_16_anamlb_oakmlb_1.xml,R,10:05 PM,2011-05-16,LAA,OAK,2011.0
gid_2011_05_16_houmlb_atlmlb_1.xml,R,07:10 PM,2011-05-16,HOU,ATL,2011.0
gid_2011_05_16_balmlb_bosmlb_1.xml,R,07:10 PM,2011-05-16,BAL,BOS,2011.0
gid_2011_05_16_texmlb_chamlb_1.xml,R,08:10 PM,2011-05-16,TEX,CWS,2011.0
gid_2011_05_17_nyamlb_tbamlb_1.xml,R,06:40 PM,2011-05-17,NYY,TB,2011.0
gid_2011_05_17_sdnmlb_arimlb_1.xml,R,09:40 PM,2011-05-17,SD,ARI,2011.0
gid_2011_05_17_tormlb_detmlb_1.xml,R,07:05 PM,2011-05-17,TOR,DET,2011.0
gid_2011_05_17_anamlb_oakmlb_1.xml,R,10:05 PM,2011-05-17,LAA,OAK,2011.0
gid_2011_05_17_houmlb_atlmlb_1.xml,R,01:05 PM,2011-05-17,HOU,ATL,2011.0
gid_2011_05_17_clemlb_kcamlb_1.xml,R,08:10 PM,2011-05-17,CLE,KC,2011.0
gid_2011_05_17_sfnmlb_colmlb_1.xml,R,03:10 PM,2011-05-17,SF,COL,2011.0
gid_2011_05_17_phimlb_slnmlb_1.xml,R,08:15 PM,2011-05-17,PHI,STL,2011.0
gid_2011_05_17_texmlb_chamlb_1.xml,R,08:10 PM,2011-05-17,TEX,CWS,2011.0
gid_2011_05_17_milmlb_lanmlb_1.xml,R,10:10 PM,2011-05-17,MIL,LAD,2011.0
gid_2011_05_17_balmlb_bosmlb_1.xml,R,07:10 PM,2011-05-17,BAL,BOS,2011.0
gid_2011_05_17_chnmlb_cinmlb_1.xml,R,07:10 PM,2011-05-17,CHC,CIN,2011.0
gid_2011_05_17_minmlb_seamlb_1.xml,R,10:10 PM,2011-05-17,MIN,SEA,2011.0
gid_2011_05_18_minmlb_oakmlb_1.xml,R,10:05 PM,2011-05-18,MIN,OAK,2011.0
gid_2011_05_18_sfnmlb_lanmlb_1.xml,R,10:10 PM,2011-05-18,SF,LAD,2011.0
gid_2011_05_18_wasmlb_nynmlb_1.xml,R,07:10 PM,2011-05-18,WSH,NYM,2011.0
gid_2011_05_18_atlmlb_arimlb_1.xml,R,09:40 PM,2011-05-18,ATL,ARI,2011.0
gid_2011_05_18_nyamlb_balmlb_1.xml,R,07:05 PM,2011-05-18,NYY,BAL,2011.0
gid_2011_05_18_anamlb_seamlb_1.xml,R,10:10 PM,2011-05-18,LAA,SEA,2011.0
gid_2011_05_18_houmlb_slnmlb_1.xml,R,08:15 PM,2011-05-18,HOU,STL,2011.0
gid_2011_05_18_clemlb_chamlb_1.xml,R,08:10 PM,2011-05-18,CLE,CWS,2011.0
gid_2011_05_18_milmlb_sdnmlb_1.xml,R,10:05 PM,2011-05-18,MIL,SD,2011.0
gid_2011_05_18_detmlb_bosmlb_1.xml,R,07:10 PM,2011-05-18,DET,BOS,2011.0
gid_2011_05_18_texmlb_kcamlb_1.xml,R,08:10 PM,2011-05-18,TEX,KC,2011.0
gid_2011_05_18_colmlb_phimlb_1.xml,R,07:05 PM,2011-05-18,COL,PHI,2011.0
gid_2011_05_18_pitmlb_cinmlb_1.xml,R,07:10 PM,2011-05-18,PIT,CIN,2011.0
gid_2011_05_18_chnmlb_flomlb_1.xml,R,07:10 PM,2011-05-18,CHC,FLA,2011.0
gid_2011_05_18_tbamlb_tormlb_1.xml,R,07:07 PM,2011-05-18,TB,TOR,2011.0
gid_2011_05_19_tbamlb_tormlb_1.xml,R,07:07 PM,2011-05-19,TB,TOR,2011.0
gid_2011_05_19_clemlb_chamlb_1.xml,R,08:10 PM,2011-05-19,CLE,CWS,2011.0
gid_2011_05_19_sfnmlb_lanmlb_1.xml,R,10:10 PM,2011-05-19,SF,LAD,2011.0
gid_2011_05_19_anamlb_seamlb_1.xml,R,03:40 PM,2011-05-19,LAA,SEA,2011.0
gid_2011_05_19_houmlb_slnmlb_1.xml,R,01:45 PM,2011-05-19,HOU,STL,2011.0
gid_2011_05_19_wasmlb_nynmlb_1.xml,R,01:10 PM,2011-05-19,WSH,NYM,2011.0
gid_2011_05_19_minmlb_oakmlb_1.xml,R,03:35 PM,2011-05-19,MIN,OAK,2011.0
gid_2011_05_19_atlmlb_arimlb_1.xml,R,09:40 PM,2011-05-19,ATL,ARI,2011.0
gid_2011_05_19_colmlb_phimlb_1.xml,R,07:05 PM,2011-05-19,COL,PHI,2011.0
gid_2011_05_19_nyamlb_balmlb_1.xml,R,07:05 PM,2011-05-19,NYY,BAL,2011.0
gid_2011_05_19_texmlb_kcamlb_1.xml,R,08:10 PM,2011-05-19,TEX,KC,2011.0
gid_2011_05_19_detmlb_bosmlb_1.xml,R,07:10 PM,2011-05-19,DET,BOS,2011.0
gid_2011_05_19_pitmlb_cinmlb_1.xml,R,12:35 PM,2011-05-19,PIT,CIN,2011.0
gid_2011_05_19_milmlb_sdnmlb_1.xml,R,10:05 PM,2011-05-19,MIL,SD,2011.0
gid_2011_05_19_chnmlb_flomlb_1.xml,R,07:10 PM,2011-05-19,CHC,FLA,2011.0
gid_2011_05_20_minmlb_arimlb_1.xml,R,09:40 PM,2011-05-20,MIN,ARI,2011.0
gid_2011_05_20_nynmlb_nyamlb_1.xml,R,07:05 PM,2011-05-20,NYM,NYY,2011.0
gid_2011_05_20_chnmlb_bosmlb_1.xml,R,07:10 PM,2011-05-20,CHC,BOS,2011.0
gid_2011_05_20_cinmlb_clemlb_1.xml,R,07:05 PM,2011-05-20,CIN,CLE,2011.0
gid_2011_05_20_tbamlb_flomlb_1.xml,R,07:10 PM,2011-05-20,TB,FLA,2011.0
gid_2011_05_20_lanmlb_chamlb_1.xml,R,08:10 PM,2011-05-20,LAD,CWS,2011.0
gid_2011_05_20_slnmlb_kcamlb_1.xml,R,08:10 PM,2011-05-20,STL,KC,2011.0
gid_2011_05_20_atlmlb_anamlb_1.xml,R,10:05 PM,2011-05-20,ATL,LAA,2011.0
gid_2011_05_20_detmlb_pitmlb_1.xml,R,07:05 PM,2011-05-20,DET,PIT,2011.0
gid_2011_05_20_seamlb_sdnmlb_1.xml,R,10:05 PM,2011-05-20,SEA,SD,2011.0
gid_2011_05_20_oakmlb_sfnmlb_1.xml,R,10:15 PM,2011-05-20,OAK,SF,2011.0
gid_2011_05_20_wasmlb_balmlb_1.xml,R,07:05 PM,2011-05-20,WSH,BAL,2011.0
gid_2011_05_20_houmlb_tormlb_1.xml,R,07:07 PM,2011-05-20,HOU,TOR,2011.0
gid_2011_05_20_texmlb_phimlb_1.xml,R,07:05 PM,2011-05-20,TEX,PHI,2011.0
gid_2011_05_20_colmlb_milmlb_1.xml,R,08:10 PM,2011-05-20,COL,MIL,2011.0
gid_2011_05_21_slnmlb_kcamlb_1.xml,R,02:10 PM,2011-05-21,STL,KC,2011.0
gid_2011_05_21_seamlb_sdnmlb_1.xml,R,10:05 PM,2011-05-21,SEA,SD,2011.0
gid_2011_05_21_houmlb_tormlb_1.xml,R,01:07 PM,2011-05-21,HOU,TOR,2011.0
gid_2011_05_21_texmlb_phimlb_1.xml,R,07:10 PM,2011-05-21,TEX,PHI,2011.0
gid_2011_05_21_atlmlb_anamlb_1.xml,R,10:05 PM,2011-05-21,ATL,LAA,2011.0
gid_2011_05_21_wasmlb_balmlb_1.xml,R,04:05 PM,2011-05-21,WSH,BAL,2011.0
gid_2011_05_21_colmlb_milmlb_1.xml,R,07:10 PM,2011-05-21,COL,MIL,2011.0
gid_2011_05_21_lanmlb_chamlb_1.xml,R,02:10 PM,2011-05-21,LAD,CWS,2011.0
gid_2011_05_21_nynmlb_nyamlb_1.xml,R,07:10 PM,2011-05-21,NYM,NYY,2011.0
gid_2011_05_21_chnmlb_bosmlb_1.xml,R,07:10 PM,2011-05-21,CHC,BOS,2011.0
gid_2011_05_21_oakmlb_sfnmlb_1.xml,R,07:10 PM,2011-05-21,OAK,SF,2011.0
gid_2011_05_21_tbamlb_flomlb_1.xml,R,04:10 PM,2011-05-21,TB,FLA,2011.0
gid_2011_05_21_detmlb_pitmlb_1.xml,R,07:05 PM,2011-05-21,DET,PIT,2011.0
gid_2011_05_21_cinmlb_clemlb_1.xml,R,04:05 PM,2011-05-21,CIN,CLE,2011.0
gid_2011_05_21_minmlb_arimlb_1.xml,R,10:10 PM,2011-05-21,MIN,ARI,2011.0
gid_2011_05_22_lanmlb_chamlb_1.xml,R,02:10 PM,2011-05-22,LAD,CWS,2011.0
gid_2011_05_22_detmlb_pitmlb_1.xml,R,01:35 PM,2011-05-22,DET,PIT,2011.0
gid_2011_05_22_cinmlb_clemlb_1.xml,R,01:05 PM,2011-05-22,CIN,CLE,2011.0
gid_2011_05_22_houmlb_tormlb_1.xml,R,01:07 PM,2011-05-22,HOU,TOR,2011.0
gid_2011_05_22_wasmlb_balmlb_1.xml,R,01:35 PM,2011-05-22,WSH,BAL,2011.0
gid_2011_05_22_tbamlb_flomlb_1.xml,R,01:10 PM,2011-05-22,TB,FLA,2011.0
gid_2011_05_22_chnmlb_bosmlb_1.xml,R,08:05 PM,2011-05-22,CHC,BOS,2011.0
gid_2011_05_22_texmlb_phimlb_1.xml,R,01:35 PM,2011-05-22,TEX,PHI,2011.0
gid_2011_05_22_slnmlb_kcamlb_1.xml,R,02:10 PM,2011-05-22,STL,KC,2011.0
gid_2011_05_22_seamlb_sdnmlb_1.xml,R,04:05 PM,2011-05-22,SEA,SD,2011.0
gid_2011_05_22_colmlb_milmlb_1.xml,R,02:10 PM,2011-05-22,COL,MIL,2011.0
gid_2011_05_22_nynmlb_nyamlb_1.xml,R,01:05 PM,2011-05-22,NYM,NYY,2011.0
gid_2011_05_22_minmlb_arimlb_1.xml,R,04:10 PM,2011-05-22,MIN,ARI,2011.0
gid_2011_05_22_oakmlb_sfnmlb_1.xml,R,04:05 PM,2011-05-22,OAK,SF,2011.0
gid_2011_05_22_atlmlb_anamlb_1.xml,R,03:35 PM,2011-05-22,ATL,LAA,2011.0
gid_2011_05_23_tormlb_nyamlb_1.xml,R,07:05 PM,2011-05-23,TOR,NYY,2011.0
gid_2011_05_23_oakmlb_anamlb_1.xml,R,10:05 PM,2011-05-23,OAK,LAA,2011.0
gid_2011_05_23_cinmlb_phimlb_1.xml,R,07:05 PM,2011-05-23,CIN,PHI,2011.0
gid_2011_05_23_bosmlb_clemlb_1.xml,R,07:05 PM,2011-05-23,BOS,CLE,2011.0
gid_2011_05_23_chamlb_texmlb_1.xml,R,08:05 PM,2011-05-23,CWS,TEX,2011.0
gid_2011_05_23_lanmlb_houmlb_1.xml,R,08:05 PM,2011-05-23,LAD,HOU,2011.0
gid_2011_05_23_seamlb_minmlb_1.xml,R,08:10 PM,2011-05-23,SEA,MIN,2011.0
gid_2011_05_23_slnmlb_sdnmlb_1.xml,R,10:05 PM,2011-05-23,STL,SD,2011.0
gid_2011_05_23_wasmlb_milmlb_1.xml,R,08:10 PM,2011-05-23,WSH,MIL,2011.0
gid_2011_05_23_tbamlb_detmlb_1.xml,R,07:05 PM,2011-05-23,TB,DET,2011.0
gid_2011_05_24_lanmlb_houmlb_1.xml,R,08:05 PM,2011-05-24,LAD,HOU,2011.0
gid_2011_05_24_slnmlb_sdnmlb_1.xml,R,10:05 PM,2011-05-24,STL,SD,2011.0
gid_2011_05_24_bosmlb_clemlb_1.xml,R,07:05 PM,2011-05-24,BOS,CLE,2011.0
gid_2011_05_24_tormlb_nyamlb_1.xml,R,07:05 PM,2011-05-24,TOR,NYY,2011.0
gid_2011_05_24_seamlb_minmlb_1.xml,R,08:10 PM,2011-05-24,SEA,MIN,2011.0
gid_2011_05_24_arimlb_colmlb_2.xml,R,08:40 PM,2011-05-24,ARI,COL,2011.0
gid_2011_05_24_chamlb_texmlb_1.xml,R,08:05 PM,2011-05-24,CWS,TEX,2011.0
gid_2011_05_24_nynmlb_chnmlb_1.xml,R,08:05 PM,2011-05-24,NYM,CHC,2011.0
gid_2011_05_24_tbamlb_detmlb_1.xml,R,07:05 PM,2011-05-24,TB,DET,2011.0
gid_2011_05_24_arimlb_colmlb_1.xml,R,03:10 PM,2011-05-24,ARI,COL,2011.0
gid_2011_05_24_kcamlb_balmlb_1.xml,R,07:05 PM,2011-05-24,KC,BAL,2011.0
gid_2011_05_24_atlmlb_pitmlb_1.xml,R,07:05 PM,2011-05-24,ATL,PIT,2011.0
gid_2011_05_24_cinmlb_phimlb_1.xml,R,07:05 PM,2011-05-24,CIN,PHI,2011.0
gid_2011_05_24_flomlb_sfnmlb_1.xml,R,10:15 PM,2011-05-24,FLA,SF,2011.0
gid_2011_05_24_oakmlb_anamlb_1.xml,R,10:05 PM,2011-05-24,OAK,LAA,2011.0
gid_2011_05_24_wasmlb_milmlb_1.xml,R,08:10 PM,2011-05-24,WSH,MIL,2011.0
gid_2011_05_25_flomlb_sfnmlb_1.xml,R,10:15 PM,2011-05-25,FLA,SF,2011.0
gid_2011_05_25_slnmlb_sdnmlb_1.xml,R,06:35 PM,2011-05-25,STL,SD,2011.0
gid_2011_05_25_chamlb_texmlb_1.xml,R,02:05 PM,2011-05-25,CWS,TEX,2011.0
gid_2011_05_25_tbamlb_detmlb_1.xml,R,01:05 PM,2011-05-25,TB,DET,2011.0
gid_2011_05_25_nynmlb_chnmlb_1.xml,R,08:05 PM,2011-05-25,NYM,CHC,2011.0
gid_2011_05_25_tormlb_nyamlb_1.xml,R,01:05 PM,2011-05-25,TOR,NYY,2011.0
gid_2011_05_25_kcamlb_balmlb_1.xml,R,07:05 PM,2011-05-25,KC,BAL,2011.0
gid_2011_05_25_bosmlb_clemlb_1.xml,R,12:05 PM,2011-05-25,BOS,CLE,2011.0
gid_2011_05_25_oakmlb_anamlb_1.xml,R,10:05 PM,2011-05-25,OAK,LAA,2011.0
gid_2011_05_25_arimlb_colmlb_1.xml,R,08:40 PM,2011-05-25,ARI,COL,2011.0
gid_2011_05_25_cinmlb_phimlb_1.xml,R,07:05 PM,2011-05-25,CIN,PHI,2011.0
gid_2011_05_25_atlmlb_pitmlb_1.xml,R,12:35 PM,2011-05-25,ATL,PIT,2011.0
gid_2011_05_25_wasmlb_milmlb_1.xml,R,01:10 PM,2011-05-25,WSH,MIL,2011.0
gid_2011_05_25_lanmlb_houmlb_1.xml,R,02:05 PM,2011-05-25,LAD,HOU,2011.0
gid_2011_05_25_seamlb_minmlb_1.xml,R,01:10 PM,2011-05-25,SEA,MIN,2011.0
gid_2011_05_26_bosmlb_detmlb_1.xml,R,01:05 PM,2011-05-26,BOS,DET,2011.0
gid_2011_05_26_oakmlb_anamlb_1.xml,R,03:35 PM,2011-05-26,OAK,LAA,2011.0
gid_2011_05_26_flomlb_sfnmlb_1.xml,R,03:45 PM,2011-05-26,FLA,SF,2011.0
gid_2011_05_26_nynmlb_chnmlb_1.xml,R,02:20 PM,2011-05-26,NYM,CHC,2011.0
gid_2011_05_26_chamlb_tormlb_1.xml,R,07:07 PM,2011-05-26,CWS,TOR,2011.0
gid_2011_05_26_cinmlb_phimlb_1.xml,R,01:05 PM,2011-05-26,CIN,PHI,2011.0
gid_2011_05_26_kcamlb_balmlb_1.xml,R,12:35 PM,2011-05-26,KC,BAL,2011.0
gid_2011_05_26_arimlb_colmlb_1.xml,R,08:40 PM,2011-05-26,ARI,COL,2011.0
gid_2011_05_27_chamlb_tormlb_1.xml,R,07:07 PM,2011-05-27,CWS,TOR,2011.0
gid_2011_05_27_bosmlb_detmlb_1.xml,R,07:05 PM,2011-05-27,BOS,DET,2011.0
gid_2011_05_27_slnmlb_colmlb_1.xml,R,08:40 PM,2011-05-27,STL,COL,2011.0
gid_2011_05_27_arimlb_houmlb_1.xml,R,08:05 PM,2011-05-27,ARI,HOU,2011.0
gid_2011_05_27_pitmlb_chnmlb_1.xml,R,02:20 PM,2011-05-27,PIT,CHC,2011.0
gid_2011_05_27_clemlb_tbamlb_1.xml,R,07:10 PM,2011-05-27,CLE,TB,2011.0
gid_2011_05_27_cinmlb_atlmlb_1.xml,R,07:35 PM,2011-05-27,CIN,ATL,2011.0
gid_2011_05_27_sfnmlb_milmlb_1.xml,R,08:10 PM,2011-05-27,SF,MIL,2011.0
gid_2011_05_27_kcamlb_texmlb_1.xml,R,08:05 PM,2011-05-27,KC,TEX,2011.0
gid_2011_05_27_sdnmlb_wasmlb_1.xml,R,07:05 PM,2011-05-27,SD,WSH,2011.0
gid_2011_05_27_flomlb_lanmlb_1.xml,R,10:10 PM,2011-05-27,FLA,LAD,2011.0
gid_2011_05_27_nyamlb_seamlb_1.xml,R,10:10 PM,2011-05-27,NYY,SEA,2011.0
gid_2011_05_27_anamlb_minmlb_1.xml,R,08:10 PM,2011-05-27,LAA,MIN,2011.0
gid_2011_05_27_phimlb_nynmlb_1.xml,R,07:10 PM,2011-05-27,PHI,NYM,2011.0
gid_2011_05_27_balmlb_oakmlb_1.xml,R,10:05 PM,2011-05-27,BAL,OAK,2011.0
gid_2011_05_28_slnmlb_colmlb_1.xml,R,07:10 PM,2011-05-28,STL,COL,2011.0
gid_2011_05_28_bosmlb_detmlb_1.xml,R,07:10 PM,2011-05-28,BOS,DET,2011.0
gid_2011_05_28_clemlb_tbamlb_1.xml,R,04:10 PM,2011-05-28,CLE,TB,2011.0
gid_2011_05_28_anamlb_minmlb_1.xml,R,07:10 PM,2011-05-28,LAA,MIN,2011.0
gid_2011_05_28_chamlb_tormlb_1.xml,R,01:07 PM,2011-05-28,CWS,TOR,2011.0
gid_2011_05_28_cinmlb_atlmlb_1.xml,R,07:10 PM,2011-05-28,CIN,ATL,2011.0
gid_2011_05_28_phimlb_nynmlb_1.xml,R,07:10 PM,2011-05-28,PHI,NYM,2011.0
gid_2011_05_28_arimlb_houmlb_1.xml,R,07:05 PM,2011-05-28,ARI,HOU,2011.0
gid_2011_05_28_sdnmlb_wasmlb_1.xml,R,01:05 PM,2011-05-28,SD,WSH,2011.0
gid_2011_05_28_pitmlb_chnmlb_1.xml,R,01:05 PM,2011-05-28,PIT,CHC,2011.0
gid_2011_05_28_flomlb_lanmlb_1.xml,R,10:10 PM,2011-05-28,FLA,LAD,2011.0
gid_2011_05_28_kcamlb_texmlb_1.xml,R,07:10 PM,2011-05-28,KC,TEX,2011.0
gid_2011_05_28_sfnmlb_milmlb_1.xml,R,04:10 PM,2011-05-28,SF,MIL,2011.0
gid_2011_05_28_nyamlb_seamlb_1.xml,R,10:10 PM,2011-05-28,NYY,SEA,2011.0
gid_2011_05_28_balmlb_oakmlb_1.xml,R,10:05 PM,2011-05-28,BAL,OAK,2011.0
gid_2011_05_29_kcamlb_texmlb_1.xml,R,03:05 PM,2011-05-29,KC,TEX,2011.0
gid_2011_05_29_sdnmlb_wasmlb_1.xml,R,01:35 PM,2011-05-29,SD,WSH,2011.0
gid_2011_05_29_nyamlb_seamlb_1.xml,R,04:10 PM,2011-05-29,NYY,SEA,2011.0
gid_2011_05_29_phimlb_nynmlb_1.xml,R,01:10 PM,2011-05-29,PHI,NYM,2011.0
gid_2011_05_29_cinmlb_atlmlb_1.xml,R,08:00 PM,2011-05-29,CIN,ATL,2011.0
gid_2011_05_29_balmlb_oakmlb_1.xml,R,04:05 PM,2011-05-29,BAL,OAK,2011.0
gid_2011_05_29_sfnmlb_milmlb_1.xml,R,02:10 PM,2011-05-29,SF,MIL,2011.0
gid_2011_05_29_slnmlb_colmlb_1.xml,R,03:10 PM,2011-05-29,STL,COL,2011.0
gid_2011_05_29_flomlb_lanmlb_1.xml,R,04:10 PM,2011-05-29,FLA,LAD,2011.0
gid_2011_05_29_bosmlb_detmlb_2.xml,R,07:05 PM,2011-05-29,BOS,DET,2011.0
gid_2011_05_29_chamlb_tormlb_1.xml,R,01:07 PM,2011-05-29,CWS,TOR,2011.0
gid_2011_05_29_clemlb_tbamlb_1.xml,R,01:40 PM,2011-05-29,CLE,TB,2011.0
gid_2011_05_29_arimlb_houmlb_1.xml,R,02:05 PM,2011-05-29,ARI,HOU,2011.0
gid_2011_05_29_bosmlb_detmlb_1.xml,R,01:05 PM,2011-05-29,BOS,DET,2011.0
gid_2011_05_29_anamlb_minmlb_1.xml,R,02:10 PM,2011-05-29,LAA,MIN,2011.0
gid_2011_05_29_pitmlb_chnmlb_1.xml,R,02:20 PM,2011-05-29,PIT,CHC,2011.0
gid_2011_05_30_nyamlb_oakmlb_1.xml,R,04:05 PM,2011-05-30,NYY,OAK,2011.0
gid_2011_05_30_milmlb_cinmlb_1.xml,R,07:10 PM,2011-05-30,MIL,CIN,2011.0
gid_2011_05_30_phimlb_wasmlb_1.xml,R,01:05 PM,2011-05-30,PHI,WSH,2011.0
gid_2011_05_30_houmlb_chnmlb_1.xml,R,02:20 PM,2011-05-30,HOU,CHC,2011.0
gid_2011_05_30_minmlb_detmlb_1.xml,R,01:05 PM,2011-05-30,MIN,DET,2011.0
gid_2011_05_30_colmlb_lanmlb_1.xml,R,08:10 PM,2011-05-30,COL,LAD,2011.0
gid_2011_05_30_texmlb_tbamlb_1.xml,R,06:40 PM,2011-05-30,TEX,TB,2011.0
gid_2011_05_30_sfnmlb_slnmlb_1.xml,R,04:15 PM,2011-05-30,SF,STL,2011.0
gid_2011_05_30_clemlb_tormlb_1.xml,R,07:07 PM,2011-05-30,CLE,TOR,2011.0
gid_2011_05_30_sdnmlb_atlmlb_1.xml,R,01:05 PM,2011-05-30,SD,ATL,2011.0
gid_2011_05_30_pitmlb_nynmlb_1.xml,R,07:10 PM,2011-05-30,PIT,NYM,2011.0
gid_2011_05_30_flomlb_arimlb_1.xml,R,08:10 PM,2011-05-30,FLA,ARI,2011.0
gid_2011_05_30_anamlb_kcamlb_1.xml,R,04:10 PM,2011-05-30,LAA,KC,2011.0
gid_2011_05_30_chamlb_bosmlb_1.xml,R,07:10 PM,2011-05-30,CWS,BOS,2011.0
gid_2011_05_30_balmlb_seamlb_1.xml,R,04:10 PM,2011-05-30,BAL,SEA,2011.0
gid_2011_05_31_sdnmlb_atlmlb_1.xml,R,07:10 PM,2011-05-31,SD,ATL,2011.0
gid_2011_05_31_nyamlb_oakmlb_1.xml,R,10:05 PM,2011-05-31,NYY,OAK,2011.0
gid_2011_05_31_anamlb_kcamlb_1.xml,R,08:10 PM,2011-05-31,LAA,KC,2011.0
gid_2011_05_31_clemlb_tormlb_1.xml,R,07:07 PM,2011-05-31,CLE,TOR,2011.0
gid_2011_05_31_chamlb_bosmlb_1.xml,R,07:10 PM,2011-05-31,CWS,BOS,2011.0
gid_2011_05_31_colmlb_lanmlb_1.xml,R,10:10 PM,2011-05-31,COL,LAD,2011.0
gid_2011_05_31_milmlb_cinmlb_1.xml,R,07:10 PM,2011-05-31,MIL,CIN,2011.0
gid_2011_05_31_texmlb_tbamlb_1.xml,R,06:40 PM,2011-05-31,TEX,TB,2011.0
gid_2011_05_31_houmlb_chnmlb_1.xml,R,08:05 PM,2011-05-31,HOU,CHC,2011.0
gid_2011_05_31_sfnmlb_slnmlb_1.xml,R,07:09 PM,2011-05-31,SF,STL,2011.0
gid_2011_05_31_pitmlb_nynmlb_1.xml,R,07:10 PM,2011-05-31,PIT,NYM,2011.0
gid_2011_05_31_flomlb_arimlb_1.xml,R,09:40 PM,2011-05-31,FLA,ARI,2011.0
gid_2011_05_31_minmlb_detmlb_1.xml,R,07:05 PM,2011-05-31,MIN,DET,2011.0
gid_2011_05_31_phimlb_wasmlb_1.xml,R,07:05 PM,2011-05-31,PHI,WSH,2011.0
gid_2011_05_31_balmlb_seamlb_1.xml,R,10:10 PM,2011-05-31,BAL,SEA,2011.0
gid_2011_06_01_clemlb_tormlb_1.xml,R,07:07 PM,2011-06-01,CLE,TOR,2011.0
gid_2011_06_01_flomlb_arimlb_1.xml,R,07:40 PM,2011-06-01,FLA,ARI,2011.0
gid_2011_06_01_colmlb_lanmlb_1.xml,R,10:10 PM,2011-06-01,COL,LAD,2011.0
gid_2011_06_01_minmlb_detmlb_1.xml,R,07:05 PM,2011-06-01,MIN,DET,2011.0
gid_2011_06_01_nyamlb_oakmlb_1.xml,R,03:35 PM,2011-06-01,NYY,OAK,2011.0
gid_2011_06_01_pitmlb_nynmlb_1.xml,R,07:10 PM,2011-06-01,PIT,NYM,2011.0
gid_2011_06_01_chamlb_bosmlb_1.xml,R,01:35 PM,2011-06-01,CWS,BOS,2011.0
gid_2011_06_01_sfnmlb_slnmlb_1.xml,R,08:15 PM,2011-06-01,SF,STL,2011.0
gid_2011_06_01_sdnmlb_atlmlb_1.xml,R,07:10 PM,2011-06-01,SD,ATL,2011.0
gid_2011_06_01_phimlb_wasmlb_1.xml,R,01:05 PM,2011-06-01,PHI,WSH,2011.0
gid_2011_06_01_milmlb_cinmlb_1.xml,R,07:10 PM,2011-06-01,MIL,CIN,2011.0
gid_2011_06_01_texmlb_tbamlb_1.xml,R,01:10 PM,2011-06-01,TEX,TB,2011.0
gid_2011_06_01_anamlb_kcamlb_1.xml,R,04:10 PM,2011-06-01,LAA,KC,2011.0
gid_2011_06_01_houmlb_chnmlb_1.xml,R,02:20 PM,2011-06-01,HOU,CHC,2011.0
gid_2011_06_01_balmlb_seamlb_1.xml,R,03:40 PM,2011-06-01,BAL,SEA,2011.0
gid_2011_06_02_texmlb_clemlb_1.xml,R,07:05 PM,2011-06-02,TEX,CLE,2011.0
gid_2011_06_02_wasmlb_arimlb_1.xml,R,09:40 PM,2011-06-02,WSH,ARI,2011.0
gid_2011_06_02_tbamlb_seamlb_1.xml,R,10:10 PM,2011-06-02,TB,SEA,2011.0
gid_2011_06_02_minmlb_kcamlb_1.xml,R,08:10 PM,2011-06-02,MIN,KC,2011.0
gid_2011_06_02_houmlb_sdnmlb_1.xml,R,10:05 PM,2011-06-02,HOU,SD,2011.0
gid_2011_06_02_sfnmlb_slnmlb_1.xml,R,08:15 PM,2011-06-02,SF,STL,2011.0
